 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
8,462955.0494496262,46.0,0,-1.4820042664540865E7,21,20,24,0.14600000000064028,17952.55088903755,1.716187679525637E-5,4.7572081E-12,0.0,263.78492955863476,-7.346418336033821,532.7608027011156,NLOS,
9,462955.0494496262,12.0,2,-1.4848248045280203E7,42,41,42,-0.23399999999674037,17646.7604418993,-7.840795332504096E-5,-1.1739268E-11,0.0,556.5366948470473,0.07955874502658844,87.02725963294506,LOS,
73,462955.0494496262,24.0,0,-1.4789611970715892E7,28,27,28,-0.2000000000007276,18549.89176734537,1.1720406291715315E-4,1.8189894E-12,0.0,346.49426290392876,1.552864447236061,93.95985890552402,NLOS,
74,462955.0494496262,46.0,0,-1.4813645064583682E7,25,24,29,0.03299999999944703,18502.646404981613,3.6718234696308886E-5,1.8189894E-12,0.0,299.24890054017305,-17.47870383039117,-1.990549799054861,LOS,
11,462955.0494496262,56.0,2,-1.499136866965516E7,39,38,40,-0.17799999999988358,18610.959299497306,-5.560090962946055E-4,-2.6215761E-12,0.0,407.44952803105116,0.0796382948756218,26.43104013055563,NLOS,
76,462955.0494496262,26.0,0,-1.4826576516569536E7,22,21,23,0.09399999999732245,18394.313289418817,-6.378237230819848E-6,1.8189894E-12,0.0,190.91578497737646,3.8669677190482616,9.464185893535614,NLOS,
17,462955.0494496262,14.0,2,-1.4871014756682802E7,34,34,34,-0.18800000000192085,18039.62742715329,-1.5429292733947265E-4,-6.1227596E-13,0.0,160.78519634902477,-0.5907785817980766,103.99577717855573,NLOS,
19,462955.0494496262,7.0,0,-1.4974546623792026E7,30,29,29,0.6270000000004075,18787.458295099437,-4.994959756144571E-4,2.0126962E-12,0.0,588.8178924433887,4.933318343013525,146.59253495186567,NLOS,
23,462955.0494496262,42.0,2,-1.4850761250648033E7,50,49,50,-0.21199999999953434,17837.02566371113,-8.684612609367833E-5,6.0434362E-13,0.0,366.3114409074187,0.10162533074617386,70.5320721231401,LOS,
1,462956.0495103544,79.0,2,-1.4845671164331544E7,46,45,46,0.0639999999984866,18199.969545342028,-9.344761468515638E-6,1.0471316E-12,0.0,3.6441770642995834,-0.23190715536475182,11.072512749582529,LOS,
3,462956.0495103544,50.0,2,-1.4784857709157206E7,37,36,37,-0.021000000000640284,17926.88755903393,1.93613092043002E-4,2.192581E-11,0.0,277.536594145,-0.38326627388596535,42.85111303254962,NLOS,
4,462956.0495103544,60.0,2,-1.4844859416694175E7,41,40,41,0.04499999999825377,18616.174923062325,-6.772839281417372E-6,5.3214475E-13,0.0,412.59263590723276,-0.28858092427253723,-29.632250364869833,NLOS,
8,462956.0495103544,46.0,0,-1.4838232462185584E7,21,11,22,-1.8119999999980791,17950.730454050004,1.716188155246449E-5,4.7572081E-12,0.0,265.9051570519805,-2.1202274933457375,518.862031377852,NLOS,
9,462956.0495103544,12.0,2,-1.4866451280749824E7,42,41,42,-0.01600000000325963,17646.73382792622,-7.84079650643091E-5,-1.1739268E-11,0.0,556.9151316173375,-0.37843677029013634,86.5613676905632,LOS,
73,462956.0495103544,24.0,0,-1.4807797927369539E7,28,27,28,0.08599999999933061,18542.954342275858,1.1720406473614256E-4,1.8189894E-12,0.0,339.2570453733206,-7.237217530608177,76.21921565011144,NLOS,
74,462956.0495103544,46.0,0,-1.4831842192436822E7,26,25,29,0.3930000000000291,18549.293219335377,3.67182365152983E-5,1.8189894E-12,0.0,345.59592243656516,46.34702189639211,-8.55999355763197,LOS,
11,462956.0495103544,56.0,2,-1.5009571707223564E7,39,38,40,0.04299999999784632,18610.99332868308,-5.560090989161817E-4,-2.6215761E-12,0.0,407.15366158634424,-0.2958664447069168,25.769980393350124,NLOS,
76,462956.0495103544,26.0,0,-1.4844788146010336E7,19,18,22,1.1680000000014843,18400.0781943053,-6.378235411830429E-6,1.8189894E-12,0.0,196.38089740648866,5.465112429112196,17.396329794079065,NLOS,
17,462956.0495103544,14.0,2,-1.4889219190319978E7,35,34,34,0.04500000000189175,18039.661954939365,-1.542929279517486E-4,-6.1227596E-13,0.0,162.767832364887,-1.9826360158622265,104.73138858005404,NLOS,
19,462956.0495103544,7.0,2,-1.4992752464978997E7,30,29,30,-1.0380000000004657,18786.410582870245,-4.994959736017609E-4,2.0126962E-12,0.0,585.3772885240614,-3.440603919327259,148.73648309335113,NLOS,
23,462956.0495103544,42.0,2,-1.4868964486027475E7,51,50,50,0.013000000002648449,17837.02912504971,-8.68461254893347E-5,6.0434362E-13,0.0,366.61520490050316,-0.3037639930844307,70.06979052349925,LOS,
1,462957.04957108264,79.0,2,-1.486387439728782E7,46,45,46,0.08000000000174623,18200.05032016337,-9.344760421384119E-6,1.0471316E-12,0.0,2.6619808152318,0.9821962490677834,11.50731809809804,LOS,
3,462957.04957108264,50.0,2,-1.4803060350892197E7,36,35,37,-0.006000000001222361,17926.88331014663,1.9361311396881212E-4,2.192581E-11,0.0,276.41847858950496,1.1181155554950237,42.700956370681524,NLOS,
4,462957.04957108264,60.0,2,-1.4863062667324193E7,40,39,41,0.06599999999889405,18616.24102115631,-6.772838749272618E-6,5.3214475E-13,0.0,413.539900816977,0.9472649097442627,-29.17992565780878,NLOS,
8,462957.04957108264,46.0,0,-1.4856427584521476E7,18,17,21,0.8569999999999709,17951.587301954627,1.716188630967261E-5,4.7572081E-12,0.0,259.58215683326125,6.323000218719244,511.18732859939337,NLOS,
9,462957.04957108264,12.0,2,-1.4884654406226918E7,42,41,42,0.014000000002852175,17646.748808264732,-7.840797680357726E-5,-1.1739268E-11,0.0,556.0879247821867,0.8272068351507187,86.88486059755087,LOS,
73,462957.04957108264,24.0,0,-1.4825977544555545E7,28,27,28,0.5800000000017462,18536.620623111725,1.17204066555132E-4,1.8189894E-12,0.0,333.82270358875394,-5.434341784566641,53.03848213329911,NLOS,
74,462957.04957108264,46.0,0,-1.4850046863638688E7,33,27,26,-0.11000000000058208,18556.978746280074,3.671823833428772E-5,1.8189894E-12,0.0,354.1808267533779,8.584904316812754,-6.686711218208075,LOS,
11,462957.04957108264,56.0,2,-1.502777466389643E7,38,32,39,0.06899999999950523,18611.061392232776,-5.560091015377577E-4,-2.6215761E-12,0.0,408.0660991743207,0.9124375879764557,25.92740248516202,NLOS,
76,462957.04957108264,26.0,0,-1.4862982496871024E7,18,17,22,-0.08399999999892316,18382.9548035264,-6.3782335928410115E-6,1.8189894E-12,0.0,180.15688399970531,-16.224013406783342,8.949270956218243,NLOS,
17,462957.04957108264,14.0,2,-1.4907422555898879E7,35,35,35,0.10599999999976717,18039.767592415214,-1.5429292856402457E-4,-6.1227596E-13,0.0,162.83259760960937,-0.06476524472236633,105.29831908270717,NLOS,
19,462957.04957108264,7.0,2,-1.5010958494011477E7,30,29,30,0.15100000000165892,18786.56158952415,-4.994959715890646E-4,2.0126962E-12,0.0,586.4276723563671,1.0503838323056698,151.96765412390232,NLOS,
23,462957.04957108264,42.0,2,-1.4887167659676306E7,52,51,51,0.03499999999985448,17837.064445480704,-8.684612488499109E-5,6.0434362E-13,0.0,365.71618504822254,0.8990198522806168,70.44515568763018,LOS,
1,462958.04963181086,79.0,2,-1.488207762158544E7,45,44,46,0.13699999999880674,18200.185299500823,-9.344759374252597E-6,1.0471316E-12,0.0,2.8542956598103046,-0.19231484457850456,11.633672341704369,LOS,
3,462958.04963181086,50.0,2,-1.4821263117473286E7,36,35,37,0.023000000001047738,17926.906565137208,1.936131358946223E-4,2.192581E-11,0.0,276.56791343539953,-0.14943484589457512,42.37585334852338,NLOS,
4,462958.04963181086,60.0,2,-1.4881265921891544E7,40,39,41,0.09800000000177533,18616.338243290782,-6.772838217127864E-6,5.3214475E-13,0.0,413.33714466542006,-0.2027561515569687,-29.02345607802272,NLOS,
8,462958.04963181086,46.0,0,-1.4874634918672953E7,19,18,21,-0.24799999999959255,17951.339429028332,1.716189106688074E-5,4.7572081E-12,0.0,247.5711922161281,12.01096461713314,515.4246489517391,NLOS,
9,462958.04963181086,12.0,2,-1.4902857500264551E7,42,41,42,0.05199999999967986,17646.801093779504,-7.840798854284541E-5,-1.1739268E-11,0.0,556.3813299275935,-0.293405145406723,86.8771215826273,LOS,
73,462958.04963181086,24.0,0,-1.4844165987409532E7,27,27,28,-1.1230000000032305,18545.452043756843,1.1720406837412141E-4,1.8189894E-12,0.0,342.35433177277446,8.53162818402052,38.38362413644791,NLOS,
74,462958.04963181086,46.0,0,-1.4868251250148643E7,33,32,33,0.04899999999906868,18556.836211837828,3.6718240153277144E-5,1.8189894E-12,0.0,353.7384998574853,-0.4423268958926201,-5.397913243621588,LOS,
11,462958.04963181086,56.0,2,-1.5045977562508985E7,32,31,39,0.0930000000007567,18611.155430808663,-5.560091041593338E-4,-2.6215761E-12,0.0,407.8021828979254,-0.2639162763953209,25.726971805095673,NLOS,
76,462958.04963181086,26.0,0,-1.488118690032946E7,17,16,19,-0.4110000000000582,18393.162586018443,-6.37823177385159E-6,1.8189894E-12,0.0,190.06487403810024,9.907990038394928,10.255017410963774,NLOS,
17,462958.04963181086,14.0,2,-1.4925623349105842E7,35,35,35,0.10299999999915599,18039.872038066387,-1.5429292917630054E-4,-6.1227596E-13,0.0,165.60084248706698,-2.7682448774576187,102.99308518692851,NLOS,
23,462958.04963181086,42.0,2,-1.4905370827680368E7,53,52,52,0.07099999999991269,17837.13485392183,-8.684612428064747E-5,6.0434362E-13,0.0,365.9602490402758,-0.24406399205327034,70.51508362591267,LOS,
1,462959.0496925391,79.0,2,-1.4900280797868583E7,45,45,46,0.07800000000133878,18200.264759868383,-9.344758327121074E-6,1.0471316E-12,0.0,3.085962902754545,-0.23166724294424057,11.412219647318125,LOS,
3,462959.0496925391,50.0,2,-1.4839466024569895E7,36,35,36,0.01599999999962165,17926.92189604044,1.9361315782043248E-4,2.192581E-11,0.0,276.7016728967428,-0.13375946134328842,41.89147339388728,NLOS,
4,462959.0496925391,60.0,2,-1.489946911957457E7,39,38,40,0.046999999998661224,18616.385220885277,-6.772837684983109E-6,5.3214475E-13,0.0,413.0735521391034,-0.26359252631664276,-29.22366327792406,NLOS,
8,462959.0496925391,46.0,0,-1.4892838658488117E7,19,18,19,-0.4510000000009313,17950.88856113702,1.7161895824088867E-5,4.7572081E-12,0.0,251.36636870354414,-3.795176487416029,515.767840526998,NLOS,
9,462959.0496925391,12.0,2,-1.4921060514484838E7,42,41,42,0.0020000000004074536,17646.8022210598,-7.840800028211356E-5,-1.1739268E-11,0.0,556.7231059707701,-0.341776043176651,86.48977276682854,LOS,
73,462959.0496925391,24.0,0,-1.4862356637163233E7,27,26,28,0.43800000000192085,18547.664698898792,1.1720407019311083E-4,1.8189894E-12,0.0,344.26719445735216,1.9128626845777035,25.635873395949602,NLOS,
74,462959.0496925391,46.0,0,-1.4886454355877433E7,32,31,33,0.4360000000015134,18555.697566002607,3.671824197226656E-5,1.8189894E-12,0.0,352.30006156116724,-1.4384382963180542,-5.689688894897699,LOS,
11,462959.0496925391,56.0,2,-1.5064180329317875E7,31,30,38,0.05500000000029104,18611.209524787962,-5.560091067809098E-4,-2.6215761E-12,0.0,407.4645023904741,-0.33768050745129585,25.09494500979781,NLOS,
76,462959.0496925391,26.0,0,-1.4899391043488342E7,16,16,18,-0.8040000000000873,18393.057465843856,-6.37822995486217E-6,1.8189894E-12,0.0,189.65996140241623,-0.40491263568401337,11.000671852380037,NLOS,
17,462959.0496925391,14.0,2,-1.4943823693806332E7,35,34,35,0.07600000000093132,18039.947414450347,-1.5429292978857653E-4,-6.1227596E-13,0.0,166.24521739035845,-0.6443749032914639,99.93955235928297,NLOS,
23,462959.0496925391,42.0,2,-1.4923573958062392E7,53,52,53,0.02299999999740976,17837.158049218357,-8.684612367630385E-5,6.0434362E-13,0.0,366.2362887300551,-0.2760396897792816,70.24759706482291,LOS,
1,462960.0497532673,79.0,2,-1.491848394377311E7,45,44,45,0.0959999999977299,18200.360744580626,-9.344757279989554E-6,1.0471316E-12,0.0,2.7004059702157974,0.3855569325387478,11.460180792957544,LOS,
3,462960.0497532673,50.0,2,-1.4857669001966525E7,36,35,36,-0.00999999999839929,17926.912357203662,1.9361317974624263E-4,2.192581E-11,0.0,276.3060578778386,0.39561501890420914,41.777185913175344,NLOS,
4,462960.0497532673,60.0,2,-1.4917672299051452E7,39,38,40,0.10300000000279397,18616.48963134736,-6.772837152838355E-6,5.3214475E-13,0.0,413.44820930063725,0.37465716153383255,-29.14228416606784,NLOS,
8,462960.0497532673,46.0,0,-1.491104143127792E7,20,19,19,0.27300000000104774,17951.162191808224,1.7161900581296993E-5,4.7572081E-12,0.0,251.93463934212923,-0.5682706385850906,515.4437992013991,NLOS,
9,462960.0497532673,12.0,2,-1.493926347321532E7,42,41,42,0.023999999997613486,17646.827309451997,-7.840801202138172E-5,-1.1739268E-11,0.0,556.440964370966,0.282141599804163,86.34672660380602,LOS,
73,462960.0497532673,24.0,0,-1.488053672177136E7,27,18,27,-0.5879999999997381,18537.105312660336,1.1720407201210025E-4,1.8189894E-12,0.0,334.00760067999363,-10.259593777358532,2.6227695420384407,NLOS,
74,462960.0497532673,46.0,0,-1.4904661194810905E7,32,31,33,0.04299999999784632,18559.572884961963,3.6718243791255985E-5,1.8189894E-12,0.0,356.47517298161983,4.175111420452595,-1.9484674036502838,LOS,
11,462960.0497532673,56.0,2,-1.5082383091128927E7,31,30,32,0.08399999999892316,18611.293777249753,-5.56009109402486E-4,-2.6215761E-12,0.0,407.85319301858544,0.38869062811136246,24.757712829858065,NLOS,
76,462960.0497532673,26.0,0,-1.4917582634887777E7,16,15,17,0.1499999999978172,18380.660881012678,-6.378228135872749E-6,1.8189894E-12,0.0,177.56316903233528,-12.096792370080948,-0.5056406930088997,NLOS,
17,462960.0497532673,14.0,2,-1.4962024425760917E7,35,34,35,0.08099999999831198,18040.02857390046,-1.542929313471825E-4,-6.343977E-13,0.0,165.50479682534933,0.7404205650091171,97.57278238609433,NLOS,
23,462960.0497532673,42.0,2,-1.4941777065834168E7,53,53,53,0.04500000000189175,17837.20387545973,-8.684612307196023E-5,6.0434362E-13,0.0,365.8977313041687,0.3385574258863926,70.25729272142053,LOS,
1,462961.04981399555,80.0,2,-1.4936687119144697E7,45,44,45,0.1500000000014552,18200.511003687978,-9.344756232858035E-6,1.0471316E-12,0.01616339999999994,2.554792433977127,0.14561353623867035,11.537608999758959,LOS,
3,462961.04981399555,50.0,2,-1.4875871987963494E7,36,35,36,0.06099999999787542,17926.972872145474,1.936132016720528E-4,2.192581E-11,-0.014848700000000825,276.27192974835634,0.03412812948226929,41.67149877175689,NLOS,
4,462961.04981399555,58.0,2,-1.4935875468830314E7,38,37,39,0.09799999999813735,18616.58655549586,-6.7728366206936014E-6,5.3214475E-13,0.06469389999999997,413.53156845644116,0.08335915580391884,-29.07060307264328,NLOS,
8,462961.04981399555,46.0,0,-1.4929227271970034E7,21,20,20,0.3889999999992142,17951.549588277936,1.7161894919846084E-5,4.774845E-12,-0.026493100000000602,267.9146420136094,-15.980002671480179,498.184536755085,NLOS,
9,462961.04981399555,12.0,2,-1.4957466409103852E7,41,40,42,0.049000000002706656,17646.875574216247,-7.840802376064987E-5,-1.1739268E-11,-0.09896800000000106,556.4259618483484,0.015002522617578506,86.18083848804235,LOS,
73,462961.04981399555,24.0,0,-1.4898715255674966E7,19,18,27,0.24199999999837019,18535.560371138155,1.1720407383108968E-4,1.8189894E-12,0.12186299999999939,332.4626591540873,-1.5449415259063244,-21.941038835793734,NLOS,
74,462961.04981399555,45.0,0,-1.4922867180869933E7,32,31,32,0.3010000000031141,18558.862103514373,3.67182456102454E-5,1.8189894E-12,0.07440520000000017,355.76439152657986,-0.710781455039978,0.9398796372115612,LOS,
11,462961.04981399555,56.0,2,-1.5100585997823417E7,30,30,31,0.13100000000122236,18611.424388363957,-5.560091120240621E-4,-2.6215761E-12,0.06520320000000002,408.09195259958506,0.2387595809996128,24.565364092588425,NLOS,
76,462961.04981399555,26.0,0,-1.493578048398003E7,16,15,16,0.7250000000021828,18387.07374355942,-6.378226316883329E-6,1.8189894E-12,0.05999469999999896,183.97603157162666,6.412862539291382,-5.754260428249836,NLOS,
17,462961.04981399555,14.0,2,-1.4980225691883698E7,35,34,35,0.13000000000101863,18040.15895176679,-1.542929319815802E-4,-6.343977E-13,0.023913999999999547,164.8190901838243,0.6857066415250301,95.74045767635107,NLOS,
23,462961.04981399555,43.0,2,-1.4959980206228975E7,54,53,53,0.09799999999813735,17837.30010419339,-8.68461224676166E-5,6.0434362E-13,-0.0391288000000003,365.80373246222734,0.09399884194135666,70.29961140081286,LOS,
1,462962.0498746627,80.0,2,-1.4954890399653375E7,45,44,45,0.21900000000096043,18200.73860873282,-9.344755185726576E-6,1.0471316E-12,0.0,2.3335053361952305,0.2212870977818966,11.720174301415682,LOS,
3,462962.0498746627,50.0,2,-1.4894075011798926E7,36,35,36,0.125,17927.107430540025,1.936132235978616E-4,2.192581E-11,0.0,276.2085413746536,0.06338837370276451,41.603650096803904,NLOS,
4,462962.0498746627,58.0,2,-1.4954078751884703E7,38,37,39,0.2069999999985157,18616.80288361758,-6.77283608854888E-6,5.3214475E-13,0.0,413.73786218091846,0.2062937244772911,-28.88564645126462,NLOS,
8,462962.0498746627,46.0,0,-1.494744211083864E7,27,21,21,0.467000000000553,17952.02682224661,1.7161899694690853E-5,4.774845E-12,0.0,239.65306694060564,28.26157507300377,509.9265795238316,NLOS,
9,462962.0498746627,12.0,2,-1.4975669466435753E7,41,40,42,0.16599999999743886,17647.051439844072,-7.840803549991731E-5,-1.1739268E-11,0.0,556.2666344940662,0.15932735428214073,86.13639374449849,LOS,
73,462962.0498746627,24.0,0,-1.4916921318995621E7,20,19,27,0.8630000000011933,18563.093229345977,1.1720407565007899E-4,1.8189894E-12,0.0,359.99551736563444,27.532858211547136,-18.97543016076088,NLOS,
74,462962.0498746627,45.0,0,-1.4941071009791534E7,33,32,32,0.14799999999740976,18556.845789037645,3.671824742923471E-5,1.8189894E-12,0.0,353.748077057302,-2.0163144692778587,1.6710892580449581,LOS,
11,462962.0498746627,56.0,2,-1.5118789080418918E7,30,29,31,0.19099999999889405,18611.625180654228,-5.56009114645638E-4,-2.6215761E-12,0.0,408.36168490722775,0.2697323076426983,24.54891636222601,NLOS,
76,462962.0498746627,26.0,0,-1.495397978940541E7,16,15,16,-0.5240000000012515,18388.682125128806,-6.37822449789402E-6,1.8189894E-12,0.0,185.58441314846277,1.6083815768361092,-9.546547029167414,NLOS,
17,462962.0498746627,14.0,2,-1.499842779217001E7,36,35,35,0.21299999999973807,18040.381722725928,-1.5429293261597787E-4,-6.343977E-13,0.0,163.88108843564987,0.9380017481744289,94.74229650199413,NLOS,
23,462962.0498746627,43.0,2,-1.4978183466770288E7,54,53,54,0.16200000000026193,17837.472358323634,-8.684612186327303E-5,6.0434362E-13,0.0,365.62218718230724,0.18154527992010117,70.46207659319043,LOS,
1,462963.04993539094,80.0,2,-1.4973093940034397E7,45,44,45,0.38699999999880674,18201.11630654335,-9.344754138595056E-6,1.0471316E-12,0.0,2.257272396236658,0.07623293995857239,11.862819485366344,LOS,
3,462963.04993539094,50.0,2,-1.4912278218827665E7,36,35,36,0.2969999999986612,17927.39493418485,1.936132455236718E-4,2.192581E-11,0.0,276.29961897060275,-0.09107759594917297,41.41920226812363,NLOS,
4,462963.04993539094,58.0,2,-1.497228233242819E7,38,37,38,0.375,18617.167784050107,-6.772835556404127E-6,5.3214475E-13,0.0,413.82861360162497,0.09075142070651054,-28.70299318805337,NLOS,
8,462963.04993539094,46.0,0,-1.4965648177885823E7,26,25,27,-0.10000000000218279,17951.91694523394,1.716190446953591E-5,4.774845E-12,0.0,248.6254387423396,-8.97237180173397,512.5970084071159,NLOS,
9,462963.04993539094,12.0,2,-1.4993872783486646E7,40,40,41,0.30199999999967986,17647.34377758205,-7.840804723918545E-5,-1.1739268E-11,0.0,556.2688861377537,-0.0022516436874866486,86.05187553539872,LOS,
73,462963.04993539094,24.0,0,-1.4935128668410547E7,21,20,20,0.5260000000016589,18564.3872339651,1.172040774690684E-4,1.8189894E-12,0.0,360.98972952365875,0.9942121580243111,-15.023519676178694,NLOS,
74,462963.04993539094,45.0,0,-1.4959276618727203E7,33,32,33,0.18900000000212458,18558.76905311644,3.6718249248224134E-5,1.8189894E-12,0.0,355.37154867500067,1.6234716176986694,3.8825204856693745,LOS,
11,462963.04993539094,56.0,2,-1.513699255348438E7,30,29,30,0.3870000000024447,18612.002106398344,-5.560091172672141E-4,-2.6215761E-12,0.0,408.5462234765291,0.1845385693013668,24.623146135360003,NLOS,
76,462963.04993539094,26.0,0,-1.4972185225774225E7,16,15,16,1.809000000001106,18394.971677541733,-6.3782226789046E-6,1.8189894E-12,0.0,191.57417310029268,5.98975995182991,-7.507682655006647,NLOS,
17,462963.04993539094,14.0,2,-1.5016630938202243E7,36,35,36,0.36899999999877764,18040.7419173643,-1.5429293325037557E-4,-6.343977E-13,0.0,163.03131240606308,0.849776029586792,94.49008878692985,NLOS,
23,462963.04993539094,43.0,2,-1.499638697768718E7,54,53,54,0.33000000000174623,17837.793194055557,-8.684612125892941E-5,6.0434362E-13,0.0,365.61024921387434,0.01193796843290329,70.57512490451336,LOS,
1,462964.04999611917,80.0,2,-1.4991297224944543E7,45,44,45,-0.1430000000000291,18200.973647400737,-9.344753091463536E-6,1.0471316E-12,0.0,2.3965867161750793,-0.13931431993842125,11.749993789941072,LOS,
3,462964.04999611917,50.0,2,-1.4930481078195717E7,36,35,36,-0.23299999999653664,17927.161454625428,1.9361326744948192E-4,2.192581E-11,0.0,276.6217358931899,-0.3221169225871563,40.887093748897314,NLOS,
4,462964.04999611917,58.0,2,-1.4990485683634434E7,37,37,38,-0.1819999999970605,18616.987236775458,-6.772835024259372E-6,5.3214475E-13,0.0,413.69229201599956,-0.13632158562541008,-28.749677173793316,NLOS,
8,462964.04999611917,46.0,0,-1.4983847122835267E7,26,25,27,-0.3629999999975553,17951.55399763584,1.7161909244380962E-5,4.774845E-12,0.0,255.64826648309827,-7.0228277407586575,508.1453395560384,NLOS,
9,462964.04999611917,12.0,2,-1.501207577861008E7,40,39,41,-0.23599999999714782,17647.10858295113,-7.840805897845359E-5,-1.1739268E-11,0.0,556.5529521331191,-0.28406599536538124,85.6454298645258,LOS,
73,462964.04999611917,24.0,0,-1.4953327700927101E7,21,20,21,-0.6620000000002619,18556.07607060671,1.1720407928805782E-4,1.8189894E-12,0.0,352.6785661689937,-8.311163354665041,-19.388507559895515,NLOS,
74,462964.04999611917,45.0,0,-1.4977485081157718E7,38,33,33,-0.19499999999970896,18561.764547631145,3.671825106721355E-5,1.8189894E-12,0.0,358.3670431934297,2.995494518429041,8.947446562349796,LOS,
11,462964.04999611917,56.0,0,-1.5155199906642847E7,25,24,30,-0.14800000000104774,18611.852994553745,-5.560091198887902E-4,-2.6215761E-12,0.0,412.5201325714588,3.973909094929695,28.577468913048506,NLOS,
76,462964.04999611917,26.0,0,-1.4990373099149711E7,16,15,16,0.19499999999970896,18377.563798606396,-6.378220859915182E-6,1.8189894E-12,0.0,174.1662941686809,-17.407878931611776,-23.031811606138945,NLOS,
17,462964.04999611917,14.0,2,-1.5034833973173529E7,36,35,36,-0.15999999999985448,18040.58101785928,-1.5429293388477327E-4,-6.343977E-13,0.0,163.03853661566973,-0.0072242096066474915,94.12682012468576,NLOS,
23,462964.04999611917,43.0,2,-1.5014590221189935E7,54,53,54,-0.19900000000052387,17837.594033189118,-8.684612065458578E-5,6.0434362E-13,0.0,365.8162854798138,-0.2060362659394741,70.42075907438993,LOS,
1,462965.0500568474,80.0,2,-1.5009500411976319E7,45,44,45,0.023000000001047738,18200.996574513614,-9.344752044332017E-6,1.0471316E-12,0.0,2.0785127244889736,0.31807399168610573,11.839082188904285,LOS,
3,462965.0500568474,50.0,2,-1.4948683701041166E7,35,34,36,-0.07200000000011642,17927.08910547942,1.9361328931750428E-4,2.192364E-11,0.0,276.53683580458164,0.08490008860826492,40.41823776438832,NLOS,
8,462965.0500568474,46.0,0,-1.5002071722979527E7,26,25,26,0.4470000000001164,17952.000931091607,1.7161914019226022E-5,4.774845E-12,0.0,229.59399710968137,26.0542693734169,529.6486579738557,NLOS,
9,462965.0500568474,12.0,2,-1.5030278668826308E7,40,39,40,-0.04100000000107684,17647.067371346056,-7.840807071772174E-5,-1.1739268E-11,0.0,556.3202006518841,0.2327514812350273,85.43386944755912,LOS,
73,462965.0500568474,24.0,0,-1.4971524838673804E7,21,20,21,0.7299999999995634,18554.187040150166,1.1720408110704724E-4,1.8189894E-12,0.0,351.0893281623721,-1.5892380066215992,-25.348472844809294,NLOS,
74,462965.0500568474,45.0,0,-1.4995688633398667E7,39,38,38,0.2559999999975844,18556.99633717537,3.671825288620297E-5,1.8189894E-12,0.0,353.8986251913011,-4.468418002128601,9.401975527405739,LOS,
11,462965.0500568474,56.0,0,-1.5173400069124717E7,25,24,30,-1.3189999999995052,18610.534625306726,-5.560091225103662E-4,-2.6215761E-12,0.0,405.7230451069772,-6.797087464481592,25.640907552093267,NLOS,
76,462965.0500568474,26.0,0,-1.5008587148926836E7,16,16,16,-0.3610000000007858,18403.89530993253,-6.378219040925763E-6,1.8189894E-12,0.0,200.79759794846177,26.631303779780865,-12.079746466130018,NLOS,
17,462965.0500568474,14.0,2,-1.5053036384413302E7,36,35,36,0.010000000002037268,18040.590906992555,-1.5429293451917097E-4,-6.343977E-13,0.0,163.2586350105703,-0.22009839490056038,93.43961240723729,NLOS,
23,462965.0500568474,43.0,2,-1.5032793352739211E7,54,53,54,-0.03600000000005821,17837.559438459575,-8.684612005024217E-5,6.0434362E-13,0.0,365.56706853583455,0.2492169439792633,70.45423222705722,LOS,
1,462966.0501175756,80.0,2,-1.5027703499213118E7,45,44,45,0.020000000000436557,18201.01591589302,-9.344750997200495E-6,1.0471316E-12,0.0,2.062144488096237,0.016368236392736435,11.828375607728958,LOS,
3,462966.0501175756,50.0,2,-1.496688635594093E7,35,28,36,-0.06800000000293949,17927.021996311843,1.9361331124114414E-4,2.192364E-11,0.0,276.47552490234375,0.06131090223789215,39.98145277053118,NLOS,
4,462966.0501175756,58.0,2,-1.5026892185719684E7,37,36,37,0.0020000000004074536,18616.989161387086,-6.772833959969864E-6,5.3214475E-13,0.0,414.0345182940364,0.006201554089784622,-28.443787463009357,NLOS,
8,462966.0501175756,46.0,0,-1.5020278712029196E7,26,26,26,-0.006000000001222361,17951.99510099739,1.716191879407108E-5,4.774845E-12,0.0,247.10579701513052,-17.511799905449152,533.5408818051219,NLOS,
9,462966.0501175756,12.0,2,-1.5048481426692266E7,40,39,40,-0.059000000001105946,17647.00838522613,-7.84080824569899E-5,-1.1739268E-11,0.0,556.4146789200604,-0.09447826817631721,85.0899587571621,LOS,
73,462966.0501175756,24.0,0,-1.4989721264651626E7,20,19,21,0.19199999999909778,18553.481014356017,1.1720408292603665E-4,1.8189894E-12,0.0,350.38330237567425,-0.7060257866978645,-32.02020700275898,NLOS,
74,462966.0501175756,45.0,0,-1.5013891590834726E7,39,38,39,-0.06999999999970896,18556.54349015653,3.6718254705192386E-5,1.8189894E-12,0.0,353.44577817618847,-0.4528470151126385,9.261699605733156,LOS,
11,462966.0501175756,56.0,0,-1.5191611139582928E7,25,24,25,0.15399999999863212,18610.690311461687,-5.560091251319423E-4,-2.6215761E-12,0.0,416.7247979454696,11.001752838492393,33.61232253164053,NLOS,
