 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
4,463923.0171783658,52.0,2,-5151970.261184372,49,48,49,0.06800000000293949,18698.270946010947,-6.772091812039066E-6,1.0016846E-12,0.0,497.55534797534347,0.3770879916846752,-29.411203403025866,LOS,
8,463923.0171783658,50.0,0,-5145278.090661455,26,25,25,-0.1640000000006694,18049.686497703195,1.716645644056818E-5,4.8148018E-12,0.0,148.34802538529038,9.088326718658209,455.01449528336525,NLOS,
9,463923.0171783658,17.0,0,-5173786.402634565,23,22,23,-0.0819999999985157,17683.191124740988,-7.841932262826634E-5,-1.1750761E-11,0.0,488.96994826570153,0.2267262563109398,307.43081150203943,NLOS,
74,463923.0171783658,40.0,0,-5138990.776449211,44,43,44,-0.059000000001105946,18678.92899657786,3.6719995478051545E-5,1.8189894E-12,0.0,478.22962426021695,1.9197738729417324,29.703813683241606,NLOS,
11,463923.0171783658,49.0,2,-5316633.444014039,46,45,46,0.06699999999909778,18691.74061907828,-5.560112667006049E-4,-1.8968212E-12,0.0,491.02247969806194,0.39452047646045685,-23.990643471479416,NLOS,
17,463923.0171783658,14.0,2,-5196344.498999972,34,33,35,0.10299999999915599,18137.88902388513,-1.5429375348836424E-4,-1.0547266E-12,0.0,61.83991622552276,0.5913118049502373,118.94505000859499,NLOS,
23,463923.0171783658,48.0,2,-5176194.556215443,34,33,34,0.04899999999906868,17894.15358665213,-8.684554823696204E-5,6.3951232E-13,0.0,305.53340620175004,0.47579852119088173,189.4655054844916,NLOS,
31,463923.0171783658,36.0,2,-5052812.864186525,37,36,37,0.10199999999895226,18518.76404830441,3.239145476620458E-4,-9.2400154E-13,0.0,318.0580931827426,0.44949280843138695,-49.44772555306554,NLOS,
32,463924.017239094,54.0,2,-5237202.912489738,44,43,43,0.17599999999947613,18400.20399454236,-2.3029327160556192E-4,1.0932084E-11,0.0,199.24602701887488,-0.1262456588447094,-7.72351349145174,NLOS,
3,463924.017239094,54.0,2,-5110160.790542621,41,40,42,0.15999999999985448,17952.037228446454,1.9363429380307812E-4,2.1882602E-11,0.0,249.06537088379264,-0.17932165041565895,40.441387202590704,NLOS,
4,463924.017239094,52.0,2,-5170171.205703914,49,48,49,0.227999999999156,18698.490500852466,-6.772090810354421E-6,1.0016846E-12,0.0,497.48161413148046,-0.0737338438630104,-29.46609365940094,LOS,
8,463924.017239094,50.0,0,-5163485.25029517,26,25,26,0.48800000000119326,18050.165714930743,1.716646125537003E-5,4.8148018E-12,0.0,144.55323857814074,3.7947868071496487,461.1758623421192,NLOS,
9,463924.017239094,17.0,0,-5192015.020026598,23,22,23,0.6529999999984284,17683.834697742015,-7.841933437902749E-5,-1.1750761E-11,0.0,489.7678633965552,-0.797915130853653,335.0449706465006,NLOS,
74,463924.017239094,40.0,0,-5157190.878249828,44,43,44,0.45899999999892316,18678.549769114703,3.671999729704098E-5,1.8189894E-12,0.0,477.550604339689,-0.679019920527935,28.80644952505827,NLOS,
11,463924.017239094,49.0,2,-5334834.389744442,46,46,46,0.22600000000238651,18691.95832325518,-5.56011268597426E-4,-1.8968212E-12,0.0,490.94596607610583,-0.07651362195611,-24.045191816985607,NLOS,
17,463924.017239094,14.0,0,-5214541.546967544,34,24,35,0.26199999999880674,18138.14199981466,-1.5429375454309089E-4,-1.0547266E-12,0.0,66.78501159325242,-4.945095367729664,114.99299128353596,NLOS,
23,463924.017239094,48.0,2,-5194396.662160277,34,33,34,0.21199999999953434,17894.357204288244,-8.68455475974497E-5,6.3951232E-13,0.0,305.52607783302665,0.007328368723392487,190.5719319432974,NLOS,
31,463924.017239094,36.0,2,-5071013.816646453,38,37,37,0.2540000000008149,18519.007526561618,3.239145467380442E-4,-9.2400154E-13,0.0,318.0021506212652,-0.055942561477422714,-49.49525273218751,NLOS,
32,463925.01729982224,54.0,2,-5255403.829660781,44,43,44,-0.049000000002706656,18400.154603995383,-2.3029326067347753E-4,1.0932084E-11,0.0,199.1953356973827,-0.05069132149219513,-7.80277518928051,NLOS,
3,463925.01729982224,54.0,2,-5128361.59131876,41,40,41,-0.0290000000022701,17952.006099954247,1.9363431568567992E-4,2.1882602E-11,0.0,249.08497838675976,-0.019607502967119217,40.24901348352432,NLOS,
4,463925.01729982224,52.0,2,-5188372.074141398,49,48,49,0.0020000000004074536,18698.49255093932,-6.772089808669775E-6,1.0016846E-12,0.0,497.4864515438676,0.004837412387132645,-29.59706597402692,LOS,
8,463925.01729982224,50.0,0,-5181692.883924667,27,26,26,-0.36700000000200816,18049.797615364194,1.7166466070171878E-5,4.8148018E-12,0.0,143.96992722526193,0.583311352878809,467.8112251833081,NLOS,
74,463925.01729982224,40.0,0,-5175390.857185245,44,43,44,-0.0639999999984866,18678.544631216675,3.671999911603041E-5,1.8189894E-12,0.0,477.54546643793583,-0.0051379017531871796,27.78622016310692,NLOS,
11,463925.01729982224,49.0,2,-5353035.272901949,47,46,46,-0.0020000000004074536,18691.956114925444,-5.560112704942473E-4,-1.8968212E-12,0.0,490.96066754311323,0.014701467007398605,-24.16231305897236,NLOS,
17,463925.01729982224,14.0,0,-5232767.075535174,23,22,34,-1.4099999999998545,18136.73039158061,-1.5429375559781753E-4,-1.0547266E-12,0.0,38.200978714972734,28.584032878279686,139.52153262123466,NLOS,
23,463925.01729982224,48.0,2,-5212598.748642705,33,29,34,-0.02899999999863212,17894.327312160283,-8.684554695793738E-5,6.3951232E-13,0.0,305.48424250632524,0.041835326701402664,191.6588959991932,NLOS,
31,463925.01729982224,36.0,2,-5089214.693624046,39,38,38,0.03499999999985448,18519.044116169214,3.239145458140426E-4,-9.2400154E-13,0.0,318.0394835062325,0.03733288496732712,-49.618262242525816,NLOS,
32,463926.01736055047,54.0,2,-5273604.643084254,44,43,44,-0.05499999999665306,18400.101302091032,-2.302932497413931E-4,1.0932084E-11,0.0,199.4262171983719,0.23088150098919868,-7.685991998761892,NLOS,
3,463926.01736055047,54.0,2,-5146562.31577564,40,39,41,-0.06699999999909778,17951.940135873854,1.9363433756828174E-4,2.1882602E-11,0.0,248.83015205338597,0.254826333373785,40.28011296316981,NLOS,
4,463926.01736055047,52.0,2,-5206572.853169031,49,48,49,-0.014999999999417923,18698.477168507874,-6.772088806985128E-6,1.0016846E-12,0.0,497.7777369953692,0.2912854515016079,-29.517655678093433,LOS,
8,463926.01736055047,50.0,0,-5199887.708499324,27,26,27,0.6190000000024156,18050.41763807088,1.716647088497373E-5,4.8148018E-12,0.0,156.36986703798175,-12.399939812719822,461.93732564523816,NLOS,
74,463926.01736055047,40.0,0,-5193591.412149992,44,43,44,-0.043000000001484295,18679.238361727446,3.672000093501985E-5,1.8189894E-12,0.0,478.53898940980434,0.993522971868515,27.641812592744827,NLOS,
11,463926.01736055047,49.0,2,-5371236.070244502,47,46,47,-0.01900000000023283,18691.937703546137,-5.560112723910684E-4,-1.8968212E-12,0.0,491.25189720094204,0.29122965782880783,-24.065456796437502,NLOS,
17,463926.01736055047,14.0,0,-5250984.700742431,24,24,34,0.9530000000013388,18137.68344257027,-1.5429375665254415E-4,-1.0547266E-12,0.0,45.701114654541016,-7.500135939568281,156.44650604203343,NLOS,
23,463926.01736055047,48.0,2,-5230800.846054636,29,28,34,-0.004000000000814907,17894.32335070148,-8.684554631842504E-5,6.3951232E-13,0.0,305.11222429201007,0.372018214315176,193.05658201128244,NLOS,
31,463926.01736055047,36.0,2,-5107415.494531617,39,38,39,0.01900000000023283,18519.06263665855,3.2391454489004104E-4,-9.2400154E-13,0.0,318.37600703909993,0.33652353286743164,-49.51754931733012,NLOS,
32,463927.01742121764,54.0,2,-5291805.40829384,44,43,44,-0.021000000000640284,18400.088469740003,-2.3029323880930936E-4,1.0932084E-11,0.0,199.41282736882567,-0.01338982954621315,-7.617422692477703,NLOS,
3,463927.01742121764,54.0,2,-5164762.999695942,40,39,41,-0.026999999998224666,17951.922240957618,1.936343594508822E-4,2.1882602E-11,0.0,248.8393133096397,-0.00916125625371933,40.270675867795944,NLOS,
4,463927.01742121764,52.0,2,-5224773.587487388,49,48,49,0.020999999997002305,18698.507368445396,-6.772087805300544E-6,1.0016846E-12,0.0,497.81388323009014,0.03614623472094536,-29.482954662293196,LOS,
8,463927.01742121764,50.0,0,-5218062.68994379,27,26,27,0.046999999998661224,18050.473197177052,1.7166475699775287E-5,4.8148018E-12,0.0,176.10365841165185,-19.7337913736701,436.2202959135175,NLOS,
74,463927.01742121764,40.0,0,-5211791.86564412,44,43,44,-0.07600000000093132,18679.254536677152,3.672000275400917E-5,1.8189894E-12,0.0,478.55516435950994,0.01617494970560074,27.395934402942657,NLOS,
11,463927.01742121764,49.0,2,-5389436.811094463,47,46,47,0.014999999999417923,18691.96194124967,-5.560112742878894E-4,-1.8968212E-12,0.0,491.2726042829454,0.020707082003355026,-24.025093127042055,NLOS,
17,463927.01742121764,14.0,0,-5269180.7764874585,33,25,24,0.6169999999983702,18138.31014625728,-1.5429375770727074E-4,-1.0547266E-12,0.0,67.14714191108942,-21.446027256548405,151.82201723009348,NLOS,
23,463927.01742121764,48.0,2,-5249003.00196458,29,28,33,-0.037000000000261934,17894.29561919719,-8.684554567891277E-5,6.3951232E-13,0.0,304.9924126267433,0.11981166526675224,194.51276603713632,NLOS,
31,463927.01742121764,36.0,2,-5125616.245672874,39,38,39,0.05700000000069849,18519.12991164252,3.239145439660395E-4,-9.2400154E-13,0.0,318.43900810182095,0.06300106272101402,-49.466602709144354,NLOS,
32,463928.01748194586,54.0,2,-5310006.280962586,44,43,44,0.14799999999740976,18400.227246228606,-2.3029322787722494E-4,1.0932084E-11,0.0,199.55513449385762,0.1423071250319481,-7.441394228488207,NLOS,
3,463928.01748194586,54.0,2,-5182963.767138623,40,39,40,0.1389999999992142,17952.052724372596,1.9363438133348403E-4,2.1882602E-11,0.0,248.7244389951229,0.11487431451678276,40.34476114809513,NLOS,
4,463928.01748194586,52.0,2,-5242974.433433145,49,49,49,0.19399999999950523,18698.691161490977,-6.772086803615897E-6,1.0016846E-12,0.0,498.00640992075205,0.1925266906619072,-29.33662624657154,LOS,
8,463928.01748194586,50.0,0,-5236255.41894415,27,26,27,-0.2109999999993306,18050.2532700859,1.7166480514577138E-5,4.8148018E-12,0.0,158.2467749901116,17.85688342154026,428.2508220784366,NLOS,
9,463928.01748194586,17.0,2,-5264539.53932485,29,28,29,0.2400000000016007,17683.692044116557,-7.841938138207133E-5,-1.1750761E-11,0.0,523.100434653461,3.6783760488033295,56.450714729726315,NLOS,
74,463928.01748194586,40.0,0,-5229993.297448125,44,43,44,0.5500000000029104,18680.350524120033,3.6720004572998604E-5,1.8189894E-12,0.0,479.6511517986655,1.0959874391555786,28.128366086632013,NLOS,
11,463928.01748194586,49.0,2,-5407637.667693675,47,46,47,0.19800000000032014,18692.150096204132,-5.560112761847107E-4,-1.8968212E-12,0.0,491.46559062227607,0.19298633933067322,-23.868980202823877,NLOS,
17,463928.01748194586,14.0,0,-5287361.701010168,33,33,33,0.10599999999976717,18138.406877506524,-1.5429375876199736E-4,-1.0547266E-12,0.0,82.19493769854307,-15.047795787453651,132.04630609974265,NLOS,
23,463928.01748194586,48.0,2,-5267205.310427599,30,29,29,0.1860000000015134,17894.47246852517,-8.684554503940044E-5,6.3951232E-13,0.0,304.7785846032202,0.21382802352309227,196.12150313705206,NLOS,
31,463928.01748194586,36.0,2,-5143817.115126867,39,38,39,0.2249999999985448,18519.344106469303,3.239145430420379E-4,-9.2400154E-13,0.0,318.6701127551496,0.23110465332865715,-49.297343362122774,NLOS,
32,463929.0175426741,54.0,2,-5328207.099430066,44,43,44,-0.030999999999039574,18400.196916859597,-2.3029321694514052E-4,1.0932084E-11,0.0,199.83556108176708,0.28042658790946007,-7.019774574786425,NLOS,
3,463929.0175426741,54.0,0,-5201146.404986784,39,30,40,0.007999999997991836,17952.05937960744,1.9363440321608586E-4,2.1882602E-11,0.0,266.5228669345379,-17.798427939414978,22.589044369757175,NLOS,
4,463929.0175426741,52.0,2,-5261175.217988279,50,49,49,0.01900000000023283,18698.711366113275,-6.77208580193125E-6,1.0016846E-12,0.0,498.3256637081504,0.3192537873983383,-28.951895996928215,LOS,
8,463929.0175426741,50.0,0,-5254453.284233637,27,26,27,0.2989999999990687,18050.551565229893,1.716648532937899E-5,4.8148018E-12,0.0,152.70134965330362,5.545425336807966,425.71742982417345,NLOS,
9,463929.0175426741,17.0,2,-5282750.028781265,29,28,29,-0.07600000000093132,17683.616271950305,-7.841939313283248E-5,-1.1750761E-11,0.0,507.0829711444676,16.017463508993387,66.5365231782198,NLOS,
74,463929.0175426741,40.0,0,-5248194.310397342,44,43,44,-0.17000000000189175,18680.04929125309,3.672000639198804E-5,1.8189894E-12,0.0,479.6497113928199,-0.0014404058456420898,28.741735443472862,NLOS,
11,463929.0175426741,49.0,2,-5425838.46638171,47,46,47,0.010999999998603016,18692.161379262805,-5.560112780815318E-4,-1.8968212E-12,0.0,491.78465647622943,0.3190658539533615,-23.470986001193523,NLOS,
17,463929.0175426741,14.0,2,-5305552.27289179,34,33,33,0.04400000000168802,18138.452718362212,-1.54293759816724E-4,-1.0547266E-12,0.0,72.1443568058312,10.050580892711878,122.21774634346366,NLOS,
23,463929.0175426741,48.0,2,-5285407.381409116,30,29,30,0.008999999998195563,17894.481172777712,-8.684554439988812E-5,6.3951232E-13,0.0,304.6549813300371,0.12360327318310738,197.7925511971116,NLOS,
31,463929.0175426741,36.0,2,-5162017.974949457,39,38,39,0.04800000000250293,18519.39390227571,3.239145421180363E-4,-9.2400154E-13,0.0,319.0730319879949,0.4029192328453064,-48.83792296051979,NLOS,
32,463930.0176034023,54.0,2,-5346407.904528804,44,43,44,0.023000000001047738,18400.220241323113,-2.302932060130561E-4,1.0932084E-11,0.0,199.55723486468196,-0.27832621708512306,-6.911316119134426,NLOS,
3,463930.0176034023,54.0,0,-5219346.270736862,33,32,40,-0.04499999999825377,17952.014124684036,1.9363442509868768E-4,2.1882602E-11,0.0,249.56337637081742,16.959490563720465,21.76143704727292,NLOS,
4,463930.0176034023,52.0,2,-5279376.003279857,50,49,50,0.07200000000011642,18698.78364641592,-6.7720848002466025E-6,1.0016846E-12,0.0,498.1074426546693,-0.218221053481102,-28.866221759468317,LOS,
8,463930.0176034023,50.0,0,-5272653.129835941,27,26,27,-0.1929999999993015,18050.357842341065,1.7166490144180845E-5,4.8148018E-12,0.0,150.91147852689028,1.7898711264133453,424.864557929337,NLOS,
9,463930.0176034023,17.0,2,-5300955.392825067,29,28,29,0.05500000000029104,17683.671145576984,-7.841940488359363E-5,-1.1750761E-11,0.0,512.4655160829425,-5.382544938474894,71.19712655246258,NLOS,
74,463930.0176034023,40.0,0,-5266396.197391409,44,43,44,0.24799999999959255,18681.04093156755,3.672000821097748E-5,1.8189894E-12,0.0,480.34155924990773,0.6918478570878506,29.929357193410397,NLOS,
11,463930.0176034023,49.0,2,-5444039.260796759,47,46,47,0.06899999999950523,18692.22962274775,-5.560112799783529E-4,-1.8968212E-12,0.0,491.55775306001306,-0.22690341621637344,-23.37705724313855,NLOS,
17,463930.0176034023,14.0,2,-5323744.750380915,34,33,34,0.09800000000177533,18138.550385113806,-1.5429376087145065E-4,-1.0547266E-12,0.0,70.4351130835712,1.7092437222599983,113.99500163272023,NLOS,
23,463930.0176034023,48.0,2,-5303609.152697071,31,30,30,0.043000000001484295,17894.525220561773,-8.684554376037578E-5,6.3951232E-13,0.0,305.1931763738394,-0.5381950438022614,198.8641132377088,NLOS,
31,463930.0176034023,36.0,2,-5180218.843398005,39,39,39,0.10599999999976717,18519.498362276703,3.239145411940347E-4,-9.2400154E-13,0.0,318.8946093507111,-0.17842263728380203,-48.669669058173895,NLOS,
32,463931.0176640695,54.0,2,-5364608.69068164,44,43,44,-0.007000000001426088,18400.221623566,-2.3029319508097236E-4,1.0932084E-11,0.0,199.57311126217246,0.015876397490501404,-6.821803562343121,NLOS,
3,463931.0176640695,54.0,2,-5237547.343107346,33,32,39,0.010999999998603016,17952.03519661352,1.9363444698128817E-4,2.1882602E-11,0.0,248.32535258680582,1.2380237840116024,22.1404501311481,NLOS,
4,463931.0176640695,52.0,2,-5297576.763399869,50,49,50,0.043000000001484295,18698.834616608918,-6.772083798562017E-6,1.0016846E-12,0.0,498.1630584076047,0.055615752935409546,-28.805719088763,LOS,
8,463931.0176640695,50.0,0,-5290850.0869820565,27,26,27,0.0639999999984866,18050.43298644945,1.7166494958982404E-5,4.8148018E-12,0.0,153.69056770950556,-2.77908918261528,421.1232298500836,NLOS,
9,463931.0176640695,17.0,2,-5319170.054880541,29,28,29,1.3389999999999418,17685.019990149885,-7.841941663435406E-5,-1.1750761E-11,0.0,503.1248086616397,9.340707421302795,85.1557415984571,NLOS,
74,463931.0176640695,40.0,0,-5284596.019504894,44,43,44,0.17799999999988358,18679.09359051287,3.67200100299668E-5,1.8189894E-12,0.0,478.39421819522977,-1.9473410546779633,29.052098359912634,NLOS,
11,463931.0176640695,49.0,2,-5462240.020770885,47,47,47,0.03499999999985448,18692.273963466287,-5.560112818751739E-4,-1.8968212E-12,0.0,491.60042138397694,0.04266832396388054,-23.31756940856576,NLOS,
17,463931.0176640695,14.0,2,-5341937.849818613,35,34,34,0.05699999999706051,18138.616095703095,-1.5429376192617722E-4,-1.0547266E-12,0.0,69.70973286777735,0.725380215793848,106.39420549198985,NLOS,
23,463931.0176640695,48.0,2,-5321810.644130219,31,30,31,0.02600000000165892,17894.559392821044,-8.684554312086351E-5,6.3951232E-13,0.0,305.41172276064754,-0.21854638680815697,199.655820466578,NLOS,
31,463931.0176640695,36.0,2,-5198419.660110559,39,39,39,0.06199999999807915,18519.569742251188,3.239145402700332E-4,-9.2400154E-13,0.0,318.95558328181505,0.06097393110394478,-48.55315115302801,NLOS,
32,463932.0177247977,54.0,2,-5382809.418561779,44,43,44,-0.029999999998835847,18400.182959660888,-2.302931841488879E-4,1.0932084E-11,0.0,199.54968475922942,-0.02342650294303894,-6.790563706308603,NLOS,
3,463932.0177247977,54.0,2,-5255748.083192356,33,32,33,-0.006999999997788109,17952.018785573542,1.9363446886389E-4,2.1882602E-11,0.0,248.62625801563263,-0.30090542882680893,22.18717774376273,NLOS,
4,463932.0177247977,52.0,2,-5315777.455542289,50,49,50,0.013999999999214197,18698.8400372006,-6.77208279687737E-6,1.0016846E-12,0.0,498.17591186985373,0.012853462249040604,-28.813194010406733,LOS,
8,463932.0177247977,50.0,0,-5309048.883416124,28,27,27,0.4789999999993597,18050.90099653229,1.7166499773784258E-5,4.8148018E-12,0.0,151.74192405492067,1.9486436545848846,419.2211897186935,NLOS,
9,463932.0177247977,17.0,2,-5337359.128956586,28,28,29,-1.3689999999987776,17683.640518222004,-7.84194283851152E-5,-1.1750761E-11,0.0,528.6701515763998,-25.545342914760113,73.52637721598148,NLOS,
74,463932.0177247977,40.0,0,-5302796.292175513,44,43,44,-0.125,18679.66171912849,3.672001184895624E-5,1.8189894E-12,0.0,478.96234680712223,0.5681286118924618,28.62539665773511,NLOS,
11,463932.0177247977,49.0,2,-5480440.718100291,47,47,47,0.014999999999417923,18692.281404126436,-5.560112837719952E-4,-1.8968212E-12,0.0,491.6149232685566,0.014501884579658508,-23.320726294070482,NLOS,
17,463932.0177247977,14.0,2,-5360134.520292982,35,34,35,0.052999999999883585,18138.65884218365,-1.5429376298090386E-4,-1.0547266E-12,0.0,66.03527297452092,3.674459893256426,102.36444602534175,NLOS,
23,463932.0177247977,48.0,2,-5340011.84479161,31,30,31,-0.010000000002037268,17894.53987033665,-8.684554248135118E-5,6.3951232E-13,0.0,305.6412247940898,-0.22950203344225883,200.15675593912601,NLOS,
31,463932.0177247977,36.0,2,-5216620.375377793,39,38,39,0.05500000000029104,18519.615965988487,3.239145393460316E-4,-9.2400154E-13,0.0,318.9668724387884,0.011289156973361969,-48.5380785651505,NLOS,
32,463933.01778552594,54.0,2,-5401010.080208331,44,43,44,-0.03499999999985448,18400.146728467196,-2.302931732168035E-4,1.0932084E-11,0.0,199.81807741895318,0.2683926597237587,-6.525764975696802,NLOS,
3,463933.01778552594,54.0,2,-5273949.065774858,33,32,33,-0.04500000000189175,17951.973627619445,1.9363449074649182E-4,2.1882602E-11,0.0,248.05256610363722,0.5736919119954109,22.77619530633092,NLOS,
4,463933.01778552594,52.0,2,-5333978.076057635,50,49,50,0.010000000002037268,18698.84956587106,-6.772081795192723E-6,1.0016846E-12,0.0,498.48486137390137,0.3089495040476322,-28.592503543943167,LOS,
8,463933.01778552594,50.0,2,-5327247.545461372,28,27,28,-0.16299999999682768,18050.7386565879,1.7166504588586112E-5,4.8148018E-12,0.0,151.46714873611927,0.27477531880140305,417.48455322906375,NLOS,
9,463933.01778552594,17.0,0,-5355543.5201612525,19,19,29,-0.6440000000002328,17682.996249627322,-7.841944013587635E-5,-1.1750761E-11,0.0,533.0105591490865,-4.340407572686672,57.513933911919594,NLOS,
74,463933.01778552594,40.0,0,-5320998.483774263,44,43,44,0.3150000000023283,18681.698163464665,3.6720013667945676E-5,1.8189894E-12,0.0,481.2985836043954,2.336236797273159,30.41741554811597,NLOS,
17,463933.01778552594,14.0,2,-5378330.331502378,35,34,35,0.016999999999825377,18138.676582075655,-1.5429376403563048E-4,-1.0547266E-12,0.0,66.49131940305233,-0.4560464285314083,97.77521404251456,NLOS,
23,463933.01778552594,48.0,2,-5358212.686678082,32,31,31,-0.020000000000436557,17894.52111595124,-8.684554184183885E-5,6.3951232E-13,0.0,305.638920545578,0.0023042485117912292,200.5987089537084,NLOS,
31,463933.01778552594,36.0,2,-5234820.942437936,39,38,39,0.03499999999985448,18519.65088649094,3.2391453842203E-4,-9.2400154E-13,0.0,319.231158811599,0.2642863728106022,-48.37142061069608,NLOS,
32,463934.0178461931,54.0,2,-5419211.159571685,45,44,44,0.44399999999950523,18400.60075287521,-2.3029316228471975E-4,1.0932084E-11,0.0,199.97082280367613,0.15274538472294807,-6.143041905015707,NLOS,
3,463934.0178461931,54.0,2,-5292151.311829835,33,32,33,0.4290000000000873,17952.413740724325,1.9363451262909234E-4,2.1882602E-11,0.0,247.0574618279934,0.9951042756438255,24.32889288291335,NLOS,
4,463934.0178461931,52.0,2,-5352179.123266082,51,50,50,0.4919999999983702,18699.35067735985,-6.772080793508137E-6,1.0016846E-12,0.0,498.6924983523786,0.2076369784772396,-28.244912438094616,LOS,
8,463934.0178461931,50.0,2,-5345447.995462913,28,27,28,0.5279999999984284,18051.276709392667,1.7166509403387674E-5,4.8148018E-12,0.0,149.86959702521563,1.5975517109036446,417.2360805757344,NLOS,
9,463934.0178461931,17.0,0,-5373753.541237362,17,16,28,0.1640000000006694,17683.170979928225,-7.841945188663679E-5,-1.1750761E-11,0.0,507.6377731524408,25.37278599664569,66.83156959339976,NLOS,
74,463934.0178461931,40.0,0,-5339198.846642006,44,43,44,0.6109999999971478,18679.986892580986,3.6720015486935E-5,1.8189894E-12,0.0,479.28752026334405,-2.01106334105134,30.080910973250866,NLOS,
11,463934.0178461931,49.0,2,-5516842.408494912,48,47,48,0.49100000000180444,18692.78000133112,-5.560112875656373E-4,-1.8968212E-12,0.0,492.13674826547503,0.2168910913169384,-22.731511794030666,NLOS,
17,463934.0178461931,14.0,2,-5396526.524256684,35,34,35,0.522000000000844,18139.20745415613,-1.5429376509035707E-4,-1.0547266E-12,0.0,66.30613794922829,0.18518145382404327,93.26773451268673,NLOS,
23,463934.0178461931,48.0,2,-5376413.714484502,32,31,32,0.4850000000005821,17895.014740772545,-8.684554120232656E-5,6.3951232E-13,0.0,305.6914888881147,-0.05256834253668785,200.9267894551158,NLOS,
31,463934.0178461931,36.0,2,-5253021.878804851,39,38,39,0.5260000000016589,18520.185633737594,3.2391453749802847E-4,-9.2400154E-13,0.0,319.4133400991559,0.18218128755688667,-48.135248344391584,NLOS,
32,463935.01790692133,54.0,2,-5437412.517852705,45,44,45,0.33699999999953434,18400.92863768339,-2.3029315135263533E-4,1.0932084E-11,0.0,199.685000192374,-0.2858226113021374,-6.0809860825538635,NLOS,
3,463935.01790692133,54.0,2,-5310354.417382184,33,32,33,0.3440000000009604,17952.748286712915,1.9363453451169414E-4,2.1882602E-11,0.0,246.76614806428552,0.2913137637078762,26.141502916812897,NLOS,
4,463935.01790692133,52.0,2,-5370380.449208908,51,50,51,0.3790000000008149,18699.721154533327,-6.772079791823491E-6,1.0016846E-12,0.0,498.4524271003902,-0.24007125198841095,-28.21817186847329,LOS,
8,463935.01790692133,50.0,2,-5363648.214837547,29,28,28,0.40200000000186265,18051.66962999478,1.716651421818952E-5,4.8148018E-12,0.0,150.59043206647038,-0.7208350412547588,416.1573960967362,NLOS,
9,463935.01790692133,17.0,0,-5391954.155471109,16,16,19,0.9219999999986612,17684.08203832805,-7.841946363739792E-5,-1.1750761E-11,0.0,517.6015519089997,-9.963778756558895,66.14277799800038,NLOS,
74,463935.01790692133,40.0,0,-5357400.415796272,44,43,44,0.07000000000334694,18681.31067044288,3.672001730592443E-5,1.8189894E-12,0.0,480.01171320676804,0.7241929434239864,30.351108003407717,NLOS,
11,463935.01790692133,49.0,2,-5535043.782851763,48,47,48,0.37700000000040745,18693.14765008539,-5.560112894624586E-4,-1.8968212E-12,0.0,491.9235801100731,-0.21316815540194511,-22.657226152718067,NLOS,
17,463935.01790692133,14.0,2,-5414725.766942333,35,34,35,0.40200000000186265,18139.60041403398,-1.542937661450837E-4,-1.0547266E-12,0.0,63.752370830625296,2.553767118602991,91.21060140803456,NLOS,
23,463935.01790692133,48.0,2,-5394614.576222166,32,32,32,0.352999999999156,17895.359071124345,-8.684554056281424E-5,6.3951232E-13,0.0,306.3958766646683,-0.7043877765536308,200.48921628668904,NLOS,
31,463935.01790692133,36.0,2,-5271223.031686749,39,38,39,0.4039999999986321,18520.58136413619,3.2391453657402687E-4,-9.2400154E-13,0.0,319.142961230129,-0.27037886902689934,-48.282146006822586,NLOS,
32,463936.01796764956,54.0,2,-5455613.8659241535,45,44,45,0.02600000000165892,18400.954560935497,-2.3029314042055093E-4,1.0932084E-11,0.0,200.00941513478756,0.3244149424135685,-5.729347370564938,NLOS,
3,463936.01796764956,54.0,2,-5328557.12084968,33,33,33,0.004000000000814907,17952.75131443888,1.936345563942959E-4,2.1882602E-11,0.0,246.8370170481503,-0.07086898386478424,27.851820554584265,NLOS,
4,463936.01796764956,52.0,2,-5388581.7688267045,51,50,51,0.07200000000011642,18699.79221663624,-6.772078790138847E-6,1.0016846E-12,0.0,498.82662645354867,0.37419935315847397,-27.897963870316744,LOS,
8,463936.01796764956,50.0,2,-5381849.449152216,34,29,29,0.09999999999854481,18051.76915191859,1.7166519032991365E-5,4.8148018E-12,0.0,149.16630675271153,1.42412531375885,416.39344411343336,NLOS,
9,463936.01796764956,17.0,0,-5410148.315132126,17,16,17,0.8179999999993015,17684.900882318616,-7.841947538815904E-5,-1.1750761E-11,0.0,523.7136484868824,-6.112096577882767,59.299206130206585,NLOS,
74,463936.01796764956,40.0,0,-5375600.162205659,44,43,44,0.2739999999976135,18679.605361189693,3.672001912491386E-5,1.8189894E-12,0.0,478.6061964146793,-1.405516792088747,29.0983526147902,NLOS,
11,463936.01796764956,49.0,2,-5553245.143157002,48,47,48,0.06799999999930151,18693.216756291687,-5.560112913592797E-4,-1.8968212E-12,0.0,492.28634664043784,0.3627665303647518,-22.2971996627748,NLOS,
17,463936.01796764956,14.0,2,-5432925.631713346,35,34,35,0.09399999999732245,18139.693569242954,-1.5429376719981034E-4,-1.0547266E-12,0.0,62.72706945985556,1.0253013707697392,90.07534612715244,NLOS,
