 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
11,466682.0095,29,2,-3018100.739,34,33,34,-0.494,18845.36605,-5.56E-04,4.82E-14,0,630.2961826,-1.0198671,-40.01125889,NLOS
23,466682.0095,59,2,-2878103.788,47,46,47,-0.276,18066.7122,-8.63E-05,-6.20E-13,0,148.7168811,-0.308612116,770.7722075,LOS
32,466683.0096,43,2,-2938657.534,41,40,40,0.252,18520.71463,-2.30E-04,1.20E-11,0,304.7522549,-0.029047925,-41.10084685,NLOS
1,466683.0096,56,2,-2872443.524,47,46,47,0.125,18629.47494,-9.34E-06,1.55E-12,0,414.0466368,-0.195817754,-24.4577161,LOS
3,466683.0096,67,2,-2811609.418,47,46,47,0.232,18083.59377,1.94E-04,2.18E-11,0,131.7935468,-0.072736312,9.595026255,LOS
9,466683.0096,31,0,-2893390.937,26,25,26,-0.236,17824.65932,-7.85E-05,-1.18E-11,0,396.442435,0.026537225,203.7065393,NLOS
73,466683.0096,9,0,-2834733.117,19,19,23,-0.008,18621.95506,1.18E-04,9.09E-13,0,406.5655814,3.220123388,324.799228,NLOS
74,466683.0096,20,0,-2858593.713,28,27,29,-0.018,18911.67445,3.71E-05,1.82E-12,0,696.2852467,-3.389753431,56.23264569,NLOS
11,466683.0096,29,2,-3036316.544,34,33,34,-0.139,18845.21912,-5.56E-04,4.82E-14,0,630.1385979,-0.157584682,-39.59610188,NLOS
23,466683.0096,59,2,-2896318.234,47,46,47,0.114,18066.81676,-8.63E-05,-6.20E-13,0,148.7359578,-0.019076694,769.8287458,LOS
32,466684.0096,43,2,-2956872.318,41,40,41,0.037,18520.76047,-2.30E-04,1.20E-11,0,304.6810954,-0.071159497,-41.4024892,NLOS
1,466684.0096,56,2,-2890658.243,47,46,47,0.048,18629.53187,-9.34E-06,1.55E-12,0,414.3745511,0.327914357,-24.82901653,LOS
3,466684.0096,67,2,-2829824.493,47,46,47,0.053,18083.65334,1.94E-04,2.18E-11,0,131.4393882,0.354158591,9.586949941,LOS
9,466684.0096,31,0,-2911608.879,26,25,26,0.281,17824.94802,-7.85E-05,-1.18E-11,0,387.8620817,8.580353312,206.5546599,NLOS
73,466684.0096,9,0,-2852950.533,20,19,20,-0.701,18624.36838,1.18E-04,9.09E-13,0,409.2786929,2.713111442,327.1253487,NLOS
74,466684.0096,20,0,-2876819.122,28,27,28,0.168,18912.67468,3.71E-05,1.82E-12,0,697.5852711,1.300024401,66.55233545,NLOS
11,466684.0096,29,2,-3054531.287,34,33,34,0.053,18845.27989,-5.56E-04,4.82E-14,0,630.2618575,0.123259529,-39.94290845,NLOS
23,466684.0096,59,2,-2914532.534,47,46,47,0.046,18066.87104,-8.63E-05,-6.20E-13,0,148.2848796,0.451078169,769.0383063,LOS
32,466685.0097,43,2,-2975086.71,41,40,41,-0.098,18520.65576,-2.30E-04,1.20E-11,0,304.2864993,-0.394596115,-42.09738044,NLOS
1,466685.0097,56,2,-2908873.75,47,46,47,0.01,18629.53241,-9.34E-06,1.55E-12,0,414.3845678,0.010016672,-24.41145428,LOS
3,466685.0097,67,2,-2848039.836,47,46,47,-0.096,18083.55078,1.94E-04,2.18E-11,0,131.5532772,-0.113889076,9.846019953,LOS
9,466685.0097,31,0,-2929846.048,26,25,26,-0.449,17824.49115,-7.85E-05,-1.18E-11,0,369.4810004,18.38108128,228.6303197,NLOS
73,466685.0097,9,0,-2871161.961,20,19,20,-0.558,18618.87203,1.18E-04,9.09E-13,0,403.7823494,-5.496343497,323.4638521,NLOS
74,466685.0097,20,0,-2895041.746,28,27,28,0.079,18909.02431,3.71E-05,1.82E-12,0,693.9348987,-3.650372375,74.08674373,NLOS
11,466685.0097,29,2,-3072746.901,34,33,34,0.096,18845.36709,-5.56E-04,4.82E-14,0,630.3657824,0.103924986,-39.41924975,NLOS
23,466685.0097,59,2,-2932747.458,47,46,47,-0.103,18066.75984,-8.63E-05,-6.20E-13,0,148.4133598,-0.128480148,768.871909,LOS
32,466686.0098,43,2,-2993302.143,41,40,41,0.143,18520.80595,-2.30E-04,1.20E-11,0,304.5015431,0.215043776,-41.75030645,NLOS
1,466686.0098,56,2,-2927088.955,47,46,47,0.17,18629.71034,-9.34E-06,1.55E-12,0,414.570304,0.185736243,-24.29553158,LOS
3,466686.0098,67,2,-2866255.223,47,46,47,0.135,18083.69321,1.94E-04,2.18E-11,0,131.3930112,0.160266072,10.1500288,LOS
9,466686.0098,31,0,-2948079.497,26,25,26,0.668,17825.168,-7.85E-05,-1.18E-11,0,371.8486669,-2.367666554,246.9858274,NLOS
73,466686.0098,9,0,-2889368.76,20,19,20,0.351,18612.92208,1.18E-04,9.09E-13,0,397.832393,-5.949956376,315.1730661,NLOS
74,466686.0098,20,0,-2913272.039,28,27,28,0.117,18917.75886,3.71E-05,1.82E-12,0,702.6694518,8.734553061,89.29008884,NLOS
11,466686.0098,29,2,-3090961.964,34,34,34,-0.012,18845.3643,-5.56E-04,4.82E-14,0,630.2316229,-0.134159513,-39.44629291,NLOS
23,466686.0098,59,2,-2950961.693,47,47,47,0.166,18066.93496,-8.63E-05,-6.20E-13,0,148.2120461,0.201313626,768.01677,LOS
32,466687.0098,43,2,-3011516.765,42,41,41,0.056,18520.85382,-2.30E-04,1.20E-11,0,304.5999556,0.098412476,-42.21523239,NLOS
1,466687.0098,56,2,-2945304.562,47,46,47,0.108,18629.81,-9.34E-06,1.55E-12,0,414.6770257,0.106721699,-23.77774121,LOS
3,466687.0098,67,2,-2884470.696,47,46,47,0.094,18083.77963,1.94E-04,2.18E-11,0,131.3129037,0.080107503,10.5391636,LOS
6,466687.0098,8,0,-2920471.637,22,22,23,0.363,17584.86138,7.32E-05,1.09E-11,0,649.6341355,-31.80265697,-122.9445915,NLOS
9,466687.0098,31,0,-2966304.185,26,25,26,-0.115,17825.04347,-7.85E-05,-1.18E-11,0,381.8678805,-10.01921356,256.5807707,NLOS
73,466687.0098,9,0,-2907580.543,20,19,20,0.1,18619.2718,1.18E-04,9.09E-13,0,404.1821212,6.349728219,311.8662359,NLOS
74,466687.0098,20,0,-2931497.516,28,27,28,0.509,18911.94243,3.71E-05,1.82E-12,0,696.8530166,-5.816435177,99.67845818,NLOS
11,466687.0098,29,2,-3109177.663,43,34,34,0.002,18845.3585,-5.56E-04,4.82E-14,0,630.4973028,0.265679892,-38.83725132,NLOS
23,466687.0098,59,2,-2969176.724,47,47,47,0.055,18066.98133,-8.63E-05,-6.20E-13,0,148.2015416,0.010504495,767.9575465,LOS
1,466688.0099,56,2,-2963519.221,47,46,47,0.023,18629.84156,-9.34E-06,1.55E-12,0,414.6993003,0.022274531,-24.20872458,LOS
3,466688.0099,67,2,-2902685.672,47,46,47,-0.012,18083.77597,1.94E-04,2.18E-11,0,131.3173134,-0.004409749,10.43246389,LOS
6,466688.0099,8,0,-2938691.329,22,21,23,-1.033,17583.83694,7.32E-05,1.09E-11,0,625.7315645,23.90257102,-118.3386508,NLOS
9,466688.0099,31,0,-2984517.552,26,25,26,-0.115,17824.93719,-7.85E-05,-1.18E-11,0,392.249406,-10.38152554,254.8539396,NLOS
73,466688.0099,9,0,-2925795.968,20,20,20,-0.365,18622.46791,1.18E-04,9.09E-13,0,407.3782222,3.196100999,312.2016526,NLOS
74,466688.0099,20,0,-2949725.111,28,27,28,0.415,18914.98777,3.71E-05,1.82E-12,0,699.8983616,3.045344923,112.1831842,NLOS
11,466688.0099,29,2,-3127392.64,40,39,43,-0.069,18845.29876,-5.56E-04,4.82E-14,0,630.5877064,0.090403587,-38.95022764,NLOS
23,466688.0099,59,2,-2987390.889,48,47,47,-0.03,18066.96034,-8.63E-05,-6.20E-13,0,148.2106307,-0.009089038,767.0323201,LOS
32,466689.0099,43,2,-3047947.399,42,41,42,0.008,18520.86285,-2.30E-04,1.20E-11,0,305.5310352,0.259603854,-41.75386598,NLOS
1,466689.0099,56,2,-2981733.94,47,46,47,0.123,18629.95607,-9.34E-06,1.55E-12,0,414.8557982,0.156497881,-24.57925338,LOS
3,466689.0099,67,2,-2920900.616,47,46,47,0.017,18083.78543,1.94E-04,2.18E-11,0,131.2954052,0.021908164,10.2924394,LOS
6,466689.0099,8,0,-2956893.911,22,21,22,4.439,17588.26913,7.32E-05,1.09E-11,0,642.801298,-17.06973347,-130.8436716,NLOS
9,466689.0099,31,0,-3002724.958,26,25,26,-0.006,17824.92266,-7.85E-05,-1.18E-11,0,398.1626874,-5.913281363,247.1669017,NLOS
73,466689.0099,9,0,-2944004.99,21,20,20,0.132,18616.08687,1.18E-04,9.09E-13,0,400.9971825,-6.381039675,306.1334744,NLOS
74,466689.0099,20,0,-2967949.102,28,27,28,-0.297,18911.41707,3.71E-05,1.82E-12,0,696.3276598,-3.570701744,121.0853418,NLOS
11,466689.0099,29,2,-3145607.454,38,38,43,0.164,18845.45304,-5.56E-04,8.12E-14,0,630.5324996,-0.055206846,-39.22571255,NLOS
23,466689.0099,59,2,-3005605.07,48,47,48,0.065,18067.01583,-8.63E-05,-6.20E-13,0,148.1419518,0.068678863,766.1235416,LOS
32,466690.01,43,2,-3066162.309,41,41,42,-0.015,18520.8549,-2.30E-04,1.20E-11,0,305.0137453,-0.517289851,-41.93033245,NLOS
1,466690.01,56,2,-2999949.434,46,46,47,0.025,18629.99012,-9.34E-06,1.55E-12,0,414.8526883,-0.003109831,-24.17407018,LOS
3,466690.01,67,2,-2939115.99,47,46,47,0.047,18083.8392,1.94E-04,2.18E-11,0,131.2451638,0.050241414,10.58360158,LOS
6,466690.01,8,0,-2975110.762,22,21,22,-3.492,17584.7845,7.32E-05,1.09E-11,0,628.5896604,14.21163756,-129.0793543,NLOS
9,466690.01,31,0,-3020939.531,26,25,26,0.22,17825.1529,-7.85E-05,-1.18E-11,0,391.8434185,6.319268841,246.6455587,NLOS
73,466690.01,9,0,-2962217.124,21,20,21,1.829,18619.69107,1.18E-04,9.09E-13,0,404.6013886,3.6042061,303.1781481,NLOS
74,466690.01,20,0,-2986172.512,28,27,28,-0.344,18909.97034,3.71E-05,1.82E-12,0,694.8809287,-1.446731146,129.4055952,NLOS
11,466690.01,29,2,-3163823.09,39,38,40,-0.039,18845.42331,-5.56E-04,8.12E-14,0,630.5080541,-0.024445444,-38.67997911,NLOS
23,466690.01,59,2,-3023820.033,48,47,48,0.027,18067.05075,-8.63E-05,-6.20E-13,0,148.1124163,0.029535562,765.9964852,NLOS
32,466691.0101,43,2,-3084376.83,41,40,42,-0.299,18520.54669,-2.30E-04,1.20E-11,0,304.709629,-0.304116342,-42.4956208,NLOS
1,466691.0101,56,2,-3018164.027,46,46,47,0.11,18630.09189,-9.34E-06,1.55E-12,0,414.9210085,0.068320181,-24.6714903,LOS
3,466691.0101,67,2,-2957331.064,47,46,47,0.203,18084.03388,1.94E-04,2.18E-11,0,131.0549439,0.19021989,10.57354761,LOS
6,466691.0101,8,0,-2993317.545,22,21,22,-1.547,17583.22955,7.32E-05,1.09E-11,0,638.5170438,-9.927383356,-137.3824617,NLOS
9,466691.0101,31,0,-3039158.789,26,25,26,-0.263,17824.88078,-7.85E-05,-1.18E-11,0,386.2167839,5.626634635,250.8106068,NLOS
73,466691.0101,9,0,-2980430.938,21,20,21,-0.487,18620.92492,1.18E-04,9.09E-13,0,405.8352324,1.233843807,301.9028409,NLOS
74,466691.0101,20,0,-3004388.692,28,27,28,0.605,18903.6692,3.71E-05,1.82E-12,0,688.5797889,-6.301139753,130.4960876,NLOS
23,466691.0101,59,2,-3042034.481,48,47,48,0.278,18067.32031,-8.63E-05,-6.20E-13,0,147.7713224,0.341093831,765.35383,NLOS
32,466692.0101,43,0,-3102575.607,38,27,41,-0.094,18520.46185,-2.30E-04,1.20E-11,0,289.1031791,-15.60644992,-58.20472321,NLOS
1,466692.0101,56,2,-3036378.964,46,45,46,-0.104,18629.99503,-9.34E-06,1.55E-12,0,415.4549579,0.533949405,-24.22409836,LOS
3,466692.0101,67,2,-2975545.86,46,45,47,0.221,18084.26367,1.94E-04,2.18E-11,0,130.2365333,0.818410605,10.88635556,LOS
6,466692.0101,8,0,-3011521.295,22,21,22,1.449,17584.68651,7.32E-05,1.09E-11,0,639.5050169,-0.987973165,-148.1204137,NLOS
9,466692.0101,31,0,-3057355.181,26,25,26,-0.924,17823.96414,-7.85E-05,-1.18E-11,0,407.845462,-21.62867811,232.7083981,NLOS
73,466692.0101,9,0,-2998664.279,21,20,21,0.098,18639.72315,1.18E-04,9.09E-13,0,425.2330493,19.39781687,320.7536854,NLOS
74,466692.0101,20,0,-3022602.511,28,27,28,-0.201,18901.05524,3.71E-05,1.82E-12,0,686.5654161,-2.014372826,129.8251711,NLOS
11,466692.0101,29,2,-3200252.785,38,33,39,-0.396,18845.02653,-5.56E-04,8.12E-14,0,630.4679877,0.11476016,-38.56537913,NLOS
23,466692.0101,59,2,-3060248.431,48,47,48,0.316,18067.64574,-8.63E-05,-6.20E-13,0,146.9908747,0.780447733,764.8133311,NLOS
32,466693.0102,43,0,-3120803.217,40,39,41,-0.02,18520.43401,-2.30E-04,1.20E-11,0,317.0772609,27.97408187,-45.98111439,NLOS
1,466693.0102,56,2,-3054593.835,46,46,46,0.006,18629.99427,-9.34E-06,1.55E-12,0,414.584923,-0.8700349,-24.74240723,LOS
3,466693.0102,67,2,-2993760.821,46,45,47,0.215,18084.46962,1.94E-04,2.18E-11,0,130.9216108,-0.68507747,10.46350997,LOS
6,466693.0102,8,0,-3029730.181,22,22,22,0.621,17585.29838,7.32E-05,1.09E-11,0,635.2257375,4.279279482,-154.6203544,NLOS
9,466693.0102,31,0,-3075570.835,25,20,26,0.67,17824.62642,-7.85E-05,-1.18E-11,0,389.4348855,18.4105765,232.9696201,NLOS
73,466693.0102,9,0,-3016869.07,21,20,21,-0.205,18611.19474,1.18E-04,9.09E-13,0,395.8052674,-29.42778188,310.1545034,NLOS
74,466693.0102,20,0,-3040814.855,28,27,28,0.838,18899.61216,3.71E-05,1.82E-12,0,684.2229617,-2.342454392,126.780329,NLOS
11,466693.0102,29,2,-3218467.781,39,35,38,-0.24,18844.77724,-5.56E-04,8.12E-14,0,629.5614481,-0.906539552,-38.95871153,NLOS
23,466693.0102,59,2,-3078462.717,47,46,48,0.412,18068.04857,-8.63E-05,-6.20E-13,0,147.5011685,-0.510293767,763.7102125,NLOS
32,466694.0102,43,0,-3139018.111,39,36,40,-0.216,18520.22455,-2.30E-04,1.20E-11,0,304.6595252,-12.41773577,-46.17377517,NLOS
1,466694.0102,56,2,-3072809.452,46,45,46,-0.047,18629.95549,-9.34E-06,1.55E-12,0,414.8515091,0.266586065,-24.21496887,LOS
3,466694.0102,67,2,-3011976.141,46,45,46,-0.023,18084.45546,1.94E-04,2.18E-11,0,130.6385671,0.283043664,10.70081684,LOS
6,466694.0102,8,0,-3047934.593,23,22,22,-0.547,17584.76117,7.32E-05,1.09E-11,0,639.4590938,-4.233356293,-165.2956136,NLOS
9,466694.0102,31,0,-3093789.398,24,23,26,0.912,17825.54671,-7.85E-05,-1.18E-11,0,387.0731098,2.361775681,236.4387554,NLOS
73,466694.0102,9,0,-3035087.566,21,20,21,0.086,18625.39192,1.18E-04,9.09E-13,0,410.3022383,14.49697088,313.5612515,NLOS
74,466694.0102,20,0,-3059030.264,28,27,28,-1.318,18901.81157,3.71E-05,1.82E-12,0,686.7221578,2.499196094,127.0996459,NLOS
11,466694.0102,29,2,-3236683.383,40,39,39,-0.034,18844.75227,-5.56E-04,8.12E-14,0,629.6998737,0.13842557,-38.44749375,NLOS
23,466694.0102,59,2,-3096677.62,47,46,48,-0.035,18068.02121,-8.63E-05,-6.20E-13,0,147.3376273,0.163541164,763.5224255,NLOS
32,466695.0103,43,2,-3157237.394,37,36,40,0.029,18520.24595,-2.30E-04,1.20E-11,0,308.2214009,3.561875749,-41.97655661,NLOS
1,466695.0103,56,2,-3091024.699,46,46,46,0.119,18630.06576,-9.34E-06,1.55E-12,0,414.9680965,0.116587475,-24.0576329,LOS
3,466695.0103,67,2,-3030191.371,46,45,46,0.027,18084.47343,1.94E-04,2.18E-11,0,130.6155742,0.022992935,10.84728747,LOS
6,466695.0103,8,0,-3066141.534,23,22,23,0.684,17585.43659,7.32E-05,1.09E-11,0,636.1197139,3.339379903,-173.4411787,NLOS
9,466695.0103,31,0,-3111996.486,23,22,25,-0.41,17825.1292,-7.85E-05,-1.18E-11,0,397.1950167,-10.12190685,228.4335842,NLOS
73,466695.0103,9,0,-3053305.12,21,20,21,0.867,18623.12815,1.18E-04,9.09E-13,0,408.0384714,-2.263766889,316.0254148,NLOS
74,466695.0103,20,0,-3077244.94,28,27,28,-0.223,18902.1435,3.71E-05,1.82E-12,0,687.0540862,0.331928384,126.6864919,NLOS
11,466695.0103,29,2,-3254898.561,39,38,40,-0.021,18844.72245,-5.56E-04,8.12E-14,0,629.6927263,-0.007147409,-38.35910407,NLOS
23,466695.0103,59,2,-3114891.683,46,37,47,0.084,18068.09759,-8.63E-05,-6.20E-13,0,147.2880046,0.049622685,762.4952258,NLOS
32,466696.0104,43,2,-3175454.84,38,38,39,0.143,18520.3981,-2.30E-04,1.20E-11,0,307.9496281,-0.271772776,-39.91705875,NLOS
1,466696.0104,56,2,-3109239.107,47,46,46,0.225,18630.29904,-9.34E-06,1.55E-12,0,414.8930375,-0.075059,-25.03866113,LOS
3,466696.0104,67,2,-3048405.905,46,45,46,0.099,18084.58219,1.94E-04,2.18E-11,0,130.8017799,-0.186205659,9.99815613,LOS
6,466696.0104,8,0,-3084349.993,23,22,23,0.023,17585.46678,7.32E-05,1.09E-11,0,636.1990343,-0.079320494,-180.3688605,NLOS
9,466696.0104,31,0,-3130196.457,23,22,24,0.281,17825.41734,-7.85E-05,-1.18E-11,0,405.3888185,-8.19380179,213.0115222,NLOS
73,466696.0104,9,0,-3071528.363,21,20,21,-0.486,18630.58932,1.18E-04,9.09E-13,0,415.1998462,7.161374737,323.8792453,NLOS
74,466696.0104,20,0,-3095461.541,28,27,28,1.568,18903.82652,3.71E-05,1.82E-12,0,688.4373221,1.38323592,127.8979764,NLOS
11,466696.0104,29,2,-3273113.319,39,38,40,0.285,18845.01764,-5.56E-04,8.12E-14,0,629.78772,0.094993643,-38.99055351,NLOS
23,466696.0104,59,2,-3133106.189,38,37,47,0.16,18068.26562,-8.63E-05,-6.20E-13,0,147.1570232,0.130981408,761.6118114,NLOS
32,466697.0104,43,2,-3193671.499,39,38,38,0.228,18520.61771,-2.30E-04,1.20E-11,0,306.455151,-1.494477108,-38.94361203,NLOS
1,466697.0104,56,2,-3127454.505,47,46,47,0.244,18630.53522,-9.34E-06,1.55E-12,0,414.827931,-0.065106548,-25.32945651,LOS
3,466697.0104,67,2,-3066621.864,46,45,46,0.243,18084.81589,1.94E-04,2.18E-11,0,130.8751179,-0.073338009,10.2734781,LOS
6,466697.0104,8,0,-3102571.478,23,22,23,0.061,17585.52056,7.32E-05,1.09E-11,0,624.2669678,11.93206652,-174.5699313,NLOS
9,466697.0104,31,0,-3148405.098,23,22,23,-0.15,17825.25888,-7.85E-05,-1.18E-11,0,398.0454927,7.343325816,205.95909,NLOS
73,466697.0104,9,0,-3089741.26,21,20,21,-0.588,18620.61087,1.18E-04,9.09E-13,0,404.9215971,-10.27824903,321.0867146,NLOS
74,466697.0104,20,0,-3113677.364,27,7,28,-1.31,18902.60609,3.71E-05,1.82E-12,0,686.9170985,-1.520223595,128.0322163,NLOS
11,466697.0104,29,2,-3291328.319,38,38,39,-0.004,18845.0042,-5.56E-04,8.12E-14,0,629.4337936,-0.35392639,-39.67999659,NLOS
23,466697.0104,59,2,-3151322.533,39,38,46,0.133,18068.39097,-8.63E-05,-6.20E-13,0,146.9646465,0.192376737,762.2661592,NLOS
32,466698.0105,43,0,-3211882.884,38,27,39,0.008,18520.63383,-2.30E-04,1.20E-11,0,301.3159426,-5.139208458,-42.64572148,NLOS
1,466698.0105,56,2,-3145670.4,46,46,47,0.09,18630.63234,-9.34E-06,1.55E-12,0,415.512005,0.684073973,-24.52429204,LOS
3,466698.0105,67,2,-3084837.406,46,45,46,0.058,18084.88164,1.94E-04,2.18E-11,0,130.1969649,0.678152997,10.73239957,LOS
6,466698.0105,8,0,-3120783.72,23,23,23,0.188,17585.71628,7.32E-05,1.09E-11,0,631.4635246,-7.196556818,-177.4142512,NLOS
9,466698.0105,31,0,-3166609.28,23,22,23,-0.403,17824.86438,-7.85E-05,-1.18E-11,0,401.2654901,-3.219997402,195.0473807,NLOS
73,466698.0105,9,0,-3107964.056,21,20,21,0.023,18629.78122,1.18E-04,9.09E-13,0,414.6915414,9.769944292,328.7934354,NLOS
74,466698.0105,20,0,-3131880.798,22,21,28,0.506,18889.9632,3.71E-05,1.82E-12,0,674.8737908,-12.04330768,116.3769946,NLOS
11,466698.0105,29,2,-3309544.064,39,38,39,0.137,18845.14984,-5.56E-04,8.12E-14,0,629.9344806,0.500687037,-39.02552729,NLOS
23,466698.0105,59,2,-3169538.318,38,37,39,0.096,18068.49498,-8.63E-05,-6.20E-13,0,146.2458201,0.718826365,762.9605799,NLOS
32,466699.0105,43,0,-3230100.25,34,29,39,0.002,18520.62762,-2.30E-04,1.20E-11,0,307.0827914,5.766848851,-40.6651627,NLOS
1,466699.0105,56,2,-3163885.314,46,46,47,-0.004,18630.62048,-9.34E-06,1.55E-12,0,415.2025836,-0.309421398,-24.9989565,LOS
3,466699.0105,67,2,-3103052.366,46,45,46,-0.084,18084.79025,1.94E-04,2.18E-11,0,130.5881487,-0.391183801,10.30907679,LOS
6,466699.0105,8,0,-3139003.764,24,23,23,-0.041,17585.66712,7.32E-05,1.09E-11,0,623.8206193,7.64290534,-172.7565784,NLOS
9,466699.0105,31,0,-3184805.114,23,22,23,0.022,17824.87783,-7.85E-05,-1.18E-11,0,408.9728464,-7.707356278,175.4879907,NLOS
73,466699.0105,9,0,-3126184.046,22,21,21,-1.082,18626.52792,1.18E-04,9.09E-13,0,411.1384417,-3.553099725,333.393514,NLOS
74,466699.0105,20,0,-3150093.466,24,23,27,0.353,18900.1242,3.71E-05,1.82E-12,0,684.7350002,9.861209337,113.6553953,NLOS
11,466699.0105,29,0,-3327763.792,38,28,39,-0.125,18845.01559,-5.56E-04,8.12E-14,0,634.4299252,4.4954446,-34.68697974,NLOS
23,466699.0105,59,2,-3187753.08,38,37,39,-0.155,18068.33338,-8.63E-05,-6.20E-13,0,146.7114847,-0.46566464,762.3331695,NLOS
32,466700.0106,43,2,-3248316.421,46,34,38,0.076,18520.72047,-2.30E-04,1.20E-11,0,306.4978863,-0.584905069,-40.18073982,NLOS
1,466700.0106,56,2,-3182100.676,46,46,46,0.121,18630.75712,-9.34E-06,1.55E-12,0,415.0542948,-0.14828882,-25.32661334,LOS
3,466700.0106,67,2,-3121267.454,46,45,46,0.112,18084.91767,1.94E-04,2.18E-11,0,130.7627458,-0.17459714,9.71439331,LOS
6,466700.0106,8,0,-3157213.433,30,29,24,0.234,17585.91639,7.32E-05,1.09E-11,0,635.2234203,-11.40280098,-178.7741675,NLOS
9,466700.0106,31,0,-3203012.322,23,22,23,0.396,17825.29029,-7.85E-05,-1.18E-11,0,399.1557725,9.817073826,167.0036344,NLOS
73,466700.0106,9,0,-3144394.99,22,21,22,1.047,18618.84892,1.18E-04,9.09E-13,0,403.1596503,-7.978791445,328.6488969,NLOS
74,466700.0106,20,0,-3168310.386,25,24,24,0.764,18903.376,3.71E-05,1.82E-12,0,687.6870034,2.952003259,114.8869337,NLOS
11,466700.0106,29,2,-3345977.369,38,37,39,0.025,18845.05816,-5.56E-04,8.12E-14,0,627.6089136,-6.821011629,-36.7996242,NLOS
23,466700.0106,59,2,-3205968.898,38,37,38,0.131,18068.48012,-8.63E-05,-6.20E-13,0,146.7396582,-0.028173421,762.4612694,NLOS
32,466701.0107,43,2,-3266533.106,45,40,46,0.215,18520.91769,-2.30E-04,1.20E-11,0,306.1419186,-0.355967715,-39.18119013,NLOS
1,466701.0107,56,2,-3200316.667,47,46,46,0.266,18631.00642,-9.34E-06,1.55E-12,0,415.2961615,0.241866749,-25.02408272,LOS
3,466701.0107,67,2,-3139483.074,46,45,46,0.224,18085.12618,1.94E-04,2.18E-11,0,130.5538617,0.208884075,9.651317034,LOS
6,466701.0107,8,2,-3175424.501,29,28,30,0.355,17586.25584,7.32E-05,1.09E-11,0,633.1136389,2.109781347,-183.3922904,NLOS
9,466701.0107,31,0,-3221228.171,23,22,23,0.17,17825.4455,-7.85E-05,-1.18E-11,0,390.0572963,9.098476276,167.1586435,NLOS
73,466701.0107,9,0,-3162611.353,22,21,22,1.037,18623.41429,1.18E-04,9.09E-13,0,407.7250183,4.565368,329.3221605,NLOS
74,466701.0107,20,0,-3186525.589,25,24,25,-0.967,18901.8258,3.71E-05,1.82E-12,0,686.1368031,-1.550200351,114.400515,NLOS
11,466701.0107,29,2,-3364191.967,38,37,38,0.252,18845.29364,-5.56E-04,8.12E-14,0,628.2565444,0.647630841,-37.89127602,NLOS
23,466701.0107,59,2,-3224184.946,37,37,38,0.193,18068.65643,-8.63E-05,-6.20E-13,0,146.4243598,0.315298345,762.8198623,NLOS
32,466702.0107,43,2,-3284749.062,40,39,46,-0.006,18520.91224,-2.30E-04,1.20E-11,0,306.9664708,0.824552216,-38.31117901,NLOS
1,466702.0107,56,2,-3218532.2,47,46,47,0.111,18631.11782,-9.34E-06,1.55E-12,0,416.0160672,0.719905708,-24.58111162,LOS
3,466702.0107,67,2,-3157698.267,46,45,46,-0.002,18085.12476,1.94E-04,2.18E-11,0,129.948269,0.605592731,9.760700453,LOS
6,466702.0107,8,2,-3193638.226,29,28,30,-0.045,17586.21066,7.32E-05,1.09E-11,0,630.4850816,2.628557313,-184.7541482,NLOS
9,466702.0107,31,0,-3239447.51,23,22,23,-0.678,17824.76666,-7.85E-05,-1.18E-11,0,386.3309037,3.726392519,171.4047468,NLOS
73,466702.0107,9,0,-3180808.989,22,21,22,-0.555,18605.58455,1.18E-04,9.09E-13,0,390.4948653,-17.23015296,311.8681026,NLOS
74,466702.0107,20,0,-3204726.639,24,24,25,-0.644,18887.56854,3.71E-05,1.82E-12,0,672.4791288,-13.6576743,100.3614728,NLOS
11,466702.0107,29,0,-3382402.882,38,34,38,0.018,18845.31093,-5.56E-04,8.12E-14,0,625.5921698,-2.66437462,-42.06603577,NLOS
23,466702.0107,59,0,-3242442.106,37,26,38,0.397,18069.05395,-8.63E-05,-6.20E-13,0,104.6931083,41.73125152,804.8894922,NLOS
32,466703.0108,43,2,-3302964.988,41,40,45,0.146,18521.05938,-2.30E-04,1.20E-11,0,306.9772166,0.010745745,-37.47196778,NLOS
1,466703.0108,56,2,-3236747.814,47,46,47,0.17,18631.28848,-9.34E-06,1.55E-12,0,416.1928612,0.17679397,-24.05692817,LOS
3,466703.0108,67,2,-3175913.57,46,45,46,0.192,18085.31501,1.94E-04,2.18E-11,0,129.782736,0.165533017,9.980342407,LOS
6,466703.0108,8,0,-3211848.505,28,27,29,0.223,17586.43468,7.32E-05,1.09E-11,0,633.8899985,-3.404916856,-189.5622359,NLOS
9,466703.0108,31,0,-3257658.819,24,23,23,0.389,17825.1556,-7.85E-05,-1.18E-11,0,394.3143854,-7.983481683,167.6201796,NLOS
73,466703.0108,9,0,-3199021.906,22,21,22,1.153,18620.8891,1.18E-04,9.09E-13,0,405.7994213,15.30455602,309.6962267,NLOS
74,466703.0108,20,0,-3222923.689,25,24,25,0.291,18883.59946,3.71E-05,1.82E-12,0,668.5100455,-3.969083264,82.32199351,NLOS
